,index,molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,norm_value,pIC50
168,202,CHEMBL212673,c1ccc(COc2cc3[nH]nc(-c4nc5cc(N6CCC(N7CCCCC7)CC6)ccc5[nH]4)c3cc2OCc2ccccc2)cc1,900.0,active,612.7780000000005,7.718900000000008,2.0,6.0,900.0,6.045757490560675
169,203,CHEMBL209704,c1ccc(COc2ccc3c(-c4nc5cc(N6CCC(N7CCCCC7)CC6)ccc5[nH]4)[nH]nc3c2)cc1,200.0,active,506.6540000000003,6.139900000000005,2.0,5.0,200.0,6.698970004336019
170,204,CHEMBL210827,COc1cc2[nH]nc(-c3nc4cc(N5CCC(N6CCCCC6)CC5)ccc4[nH]3)c2cc1OCc1ccccc1,3.0,active,536.6800000000004,6.148500000000006,2.0,6.0,3.0,8.522878745280337
171,205,CHEMBL377346,c1ccc(COc2ccc3[nH]nc(-c4nc5cc(N6CCC(N7CCCCC7)CC6)ccc5[nH]4)c3c2)cc1,60.0,active,506.65400000000045,6.139900000000005,2.0,5.0,60.0,7.221848749616356
172,206,CHEMBL211662,c1ccc(Oc2ccc3n[nH]c(-c4nc5cc(N6CCC(N7CCCCC7)CC6)ccc5[nH]4)c3c2)cc1,30.0,active,492.62700000000035,6.3532000000000055,2.0,5.0,30.0,7.522878745280337
173,207,CHEMBL209305,COc1ccc2[nH]nc(-c3nc4cc(N5CCC(N6CCCCC6)CC5)ccc4[nH]3)c2c1,230.0,active,430.5560000000003,4.569500000000003,2.0,5.0,230.0,6.638272163982407
174,208,CHEMBL378299,c1ccc2c(-c3nc4cc(N5CCC(N6CCCCC6)CC5)ccc4[nH]3)[nH]nc2c1,600.0,active,400.5300000000001,4.560900000000003,2.0,4.0,600.0,6.221848749616356
175,209,CHEMBL1642,CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,430.0,active,589.7220000000003,4.094320000000002,3.0,9.0,430.0,6.366531544420414
176,210,CHEMBL215803,C[C@@H]1C[C@H]2CN1CCn1nc3c(cccc3c1O)-c1nc3c(cccc3nc1O)O2,1000.0,active,403.4420000000002,2.912900000000001,2.0,8.0,1000.0,6.0
177,212,CHEMBL217092,CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,30.0,active,542.0360000000002,3.9395000000000024,1.0,10.0,30.0,7.522878745280337
178,213,CHEMBL402548,CO[C@@H](C(=O)N1Cc2n[nH]c(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,25.0,active,474.56500000000034,2.643700000000001,2.0,6.0,25.0,7.6020599913279625
179,214,CHEMBL201511,COc1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)cc(OC)c1OC,93000.0,inactive,378.3840000000002,2.7609000000000004,2.0,5.0,93000.0,4.031517051446065
180,215,CHEMBL219557,COc1cc(Nc2c(C#N)cnc3cc(-c4coc(CN5CCN(C)CC5)c4)c(OC)cc23)c(Cl)cc1Cl,0.4,active,552.4620000000003,6.181480000000005,1.0,8.0,0.4,9.397940008672037
181,216,CHEMBL278495,COc1cc(Nc2c(C#N)cnc3cc(-c4coc(CN5CCN(c6ccccc6)CC5)c4)c(OC)cc23)c(Cl)cc1Cl,0.43,active,614.5330000000002,7.756280000000006,1.0,8.0,0.43,9.366531544420413
182,217,CHEMBL219964,COc1cc(Nc2c(C#N)cnc3cc(-c4coc(CN(C)C)c4)c(OC)cc23)c(Cl)cc1Cl,0.43,active,497.3820000000003,6.495680000000005,1.0,7.0,0.43,9.366531544420413
183,218,CHEMBL219260,COc1cc(Nc2c(C#N)cnc3cc(-c4coc(CN5CCN(C)CC5)c4)ccc23)c(Cl)cc1Cl,0.43,active,522.4360000000004,6.1728800000000055,1.0,7.0,0.43,9.366531544420413
184,219,CHEMBL436137,Cc1cccc(C)c1-c1cc(C)c2nc(Nc3ccc(OCCN4CCCC4)cc3)nnc2c1,20.0,active,453.5900000000004,5.835260000000005,1.0,6.0,20.0,7.698970004336019
187,222,CHEMBL228043,C/C(O)=C(\C#N)C(=O)Nc1cc(Br)ccc1Br,500000.0,inactive,360.005,3.505680000000001,2.0,3.0,500000.0,3.3010299956639813
188,223,CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,40.0,active,493.6150000000002,4.590320000000004,2.0,7.0,40.0,7.3979400086720375
190,225,CHEMBL388934,CNN=Nc1ccc(C(=O)Nc2ccc(C)c(Nc3nccc(-c4cccnc4)n3)c2)cc1Cl,180.0,active,472.94000000000017,5.714420000000003,3.0,7.0,180.0,6.7447274948966935
191,226,CHEMBL230285,Cc1ccc(NC(=O)c2ccc(N=NN(C)CO)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1,33.0,active,536.5180000000001,5.7420200000000055,3.0,8.0,33.0,7.481486060122112
192,227,CHEMBL230178,Cc1ccc(NC(=O)c2ccc(N=NN(C)C)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1,18.0,active,520.5190000000001,6.422020000000005,2.0,7.0,18.0,7.7447274948966935
193,228,CHEMBL230065,CNN=Nc1ccc(C(=O)Nc2ccc(C)c(Nc3nccc(-c4cccnc4)n3)c2)cc1C(F)(F)F,28.0,active,506.49200000000013,6.0798200000000024,3.0,7.0,28.0,7.552841968657781
194,229,CHEMBL326753,Cc1ccc(NC(=O)c2ccc(N)cc2)cc1Nc1nccc(-c2cccnc2)n1,10000.0,inactive,396.4540000000001,4.425120000000002,3.0,6.0,10000.0,5.0
195,230,CHEMBL230064,Cc1ccc(NC(=O)c2ccc(N)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1,156.0,active,464.4510000000001,5.443920000000003,3.0,6.0,156.0,6.806875401645538
196,231,CHEMBL231634,Cc1ccc(NC(=O)c2ccc(CN(CCCl)CCCl)cc2)cc1Nc1nccc(-c2cccnc2)n1,10000.0,inactive,535.4790000000002,6.122520000000005,2.0,6.0,10000.0,5.0
198,233,CHEMBL231632,Cc1ccc(NC(=O)c2ccc(N(CCCl)CCCl)cc2)cc1Nc1nccc(-c2cccnc2)n1,220.0,active,521.4520000000001,6.1269200000000055,2.0,6.0,220.0,6.657577319177793
199,234,CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,470.0,active,493.6150000000002,4.590320000000004,2.0,7.0,470.0,6.327902142064283
200,235,CHEMBL536983,Cc1ccc(NC(O)c2ccc(CN3CC(N(C)C)C3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cncnc2)n1.Cl,140.0,active,601.077,5.275020000000004,3.0,9.0,140.0,6.853871964321762
201,237,CHEMBL536073,Cc1ccc(NC(=O)c2ccc(CN3CC[C@@H](N(C)C)C3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cncnc2)n1.Cl,12.0,active,613.088,5.8144200000000055,2.0,8.0,12.0,7.920818753952375
202,238,CHEMBL206834,Cc1ccc(NC(=O)c2ccc(CN3CC[C@H](N(C)C)C3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cncnc2)n1,26.0,active,576.6270000000001,5.392620000000004,2.0,8.0,26.0,7.585026652029182
203,239,CHEMBL205723,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cncnc2)n1,8.8,active,562.6000000000001,5.004120000000004,2.0,8.0,8.8,8.05551732784983
204,240,CHEMBL203343,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1,5.1,active,561.6120000000001,5.609120000000005,2.0,7.0,5.1,8.292429823902063
205,242,CHEMBL383010,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)c(Br)c2)cc1Nc1nccc(-c2cccnc2)n1,12.0,active,572.5110000000001,5.352820000000005,2.0,7.0,12.0,7.920818753952375
206,244,CHEMBL205409,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)c(F)c2)cc1Nc1nccc(-c2cccnc2)n1,120.0,active,511.6050000000002,4.729420000000004,2.0,7.0,120.0,6.920818753952375
207,245,CHEMBL538337,Cc1ccc(NC(O)c2ccc(CN3CC[C@@H](CN(C)C)C3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cncnc2)n1.Cl,32.0,active,629.131,5.9127200000000055,3.0,9.0,32.0,7.494850021680094
208,246,CHEMBL237570,COc1ccc2cc(-c3c(-c4ccncc4)nc(-c4ccc([S+](C)[O-])cc4C)n3C)ccc2c1,30000.0,inactive,467.5940000000002,6.023720000000005,0.0,5.0,30000.0,4.522878745280337
210,248,CHEMBL1421,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,4.2,active,488.01700000000034,3.3135400000000015,3.0,9.0,4.2,8.3767507096021
211,249,CHEMBL240158,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCF)CC2)n1,9.1,active,490.0080000000003,4.290740000000003,2.0,8.0,9.1,8.040958607678906
212,250,CHEMBL381743,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(-c3ccc(CN4CCOCC4)nc3)c3ccccc23)cc1,1000.0,active,574.7290000000005,7.169620000000007,2.0,6.0,1000.0,6.0
213,251,CHEMBL253292,CCN(CC)CCOc1ccc(Nc2cc(NC(=O)Nc3c(Cl)cccc3Cl)ncn2)cc1,250.0,active,489.40700000000015,5.891600000000005,3.0,6.0,250.0,6.6020599913279625
214,252,CHEMBL272888,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,2.0,active,589.6220000000001,5.803820000000005,3.0,7.0,2.0,8.698970004336019
215,253,CHEMBL272198,COc1cc2nccc(Oc3ccc4c(C(=O)NC5CC5)cccc4c3)c2cc1OC,466.0,active,414.46100000000024,5.089700000000004,1.0,5.0,466.0,6.33161408331
216,254,CHEMBL271984,COc1cc2nccc(Oc3ccc4c(C(N)=O)cccc4c3)c2cc1OC,110.0,active,374.39600000000013,4.296400000000003,1.0,5.0,110.0,6.958607314841775
217,255,CHEMBL410659,Nc1nccn2c1c(-c1ccc3ccc(-c4ccccc4)nc3c1)nc2[C@H]1C[C@@H](CN2CCC2)C1,10000.0,inactive,460.5850000000004,5.393000000000005,1.0,6.0,10000.0,5.0
218,256,CHEMBL406375,c1ccc(-c2n[nH]c3c2oc2ccccc23)cc1,10000.0,inactive,234.258,3.9761000000000015,1.0,2.0,10000.0,5.0
219,257,CHEMBL120077,COc1cc2c(cc1OC)-c1n[nH]c(Nc3cccc(F)c3)c1C2,22.0,active,325.3430000000001,3.8808000000000016,2.0,4.0,22.0,7.657577319177793
220,258,CHEMBL1421,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,14.0,active,488.01700000000034,3.3135400000000015,3.0,9.0,14.0,7.853871964321762
223,261,CHEMBL217092,CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,30.0,active,542.0360000000002,3.9395000000000024,1.0,10.0,30.0,7.522878745280337
225,263,CHEMBL528330,CCCP(=O)(CCC)c1ccc(Nc2nc(C(C)C)nc3c2ncn3/C=C/c2c(C)cccc2C)cc1,5.93,active,515.6420000000003,7.746440000000008,1.0,6.0,5.93,8.226945306635738
226,264,CHEMBL517256,Cc1cccc(C)c1/C=C/n1cnc2c(Nc3ccc(P(C)(C)=O)cc3)nc(CCC#N)nc21,0.46,active,470.5170000000003,5.518820000000005,1.0,7.0,0.46,9.337242168318426
227,265,CHEMBL460074,Cc1cccc(C)c1/C=C/n1cnc2c(Nc3ccc(P(C)(C)=O)cc3)nc(C3CCCC3)nc21,32.3,active,485.57200000000034,6.720240000000006,1.0,6.0,32.3,7.490797477668897
228,266,CHEMBL459877,Cc1cccc(C)c1/C=C/n1cnc2c(Nc3ccc(P(C)(C)=O)cc3)nc(C(C)C)nc21,15.8,active,459.5340000000002,6.1860400000000055,1.0,6.0,15.8,7.801342913045577
229,267,CHEMBL518166,Cc1cccc(C)c1/C=C/n1cnc2c(Nc3ccc(P(C)(C)=O)cc3)nc(Oc3cccnc3)nc21,0.5,active,510.53800000000024,6.249940000000005,1.0,8.0,0.5,9.301029995663981
230,268,CHEMBL461768,Cc1cccc(C)c1/C=C/n1cnc2c(Nc3ccc(P(C)(C)=O)cc3)nc(C3CCN(C)CC3)nc21,0.46,active,514.6140000000004,5.871840000000006,1.0,7.0,0.46,9.337242168318426
231,269,CHEMBL461767,COCCOc1nc(Nc2ccc(P(C)(C)=O)cc2)c2ncn(/C=C/c3c(C)cccc3C)c2n1,1.57,active,491.5320000000002,5.087840000000005,1.0,8.0,1.57,8.804100347590767
232,270,CHEMBL516498,Cc1cccc(C)c1/C=C/n1cnc2c(Nc3ccc(P(C)(C)=O)cc3)nc(OC(C)C)nc21,7.32,active,475.53300000000024,5.849840000000005,1.0,7.0,7.32,8.135488918941608
233,271,CHEMBL509002,COc1nc(Nc2ccc(P(C)(C)=O)cc2)c2ncn(/C=C/c3c(C)cccc3C)c2n1,1.8,active,447.47900000000016,5.071240000000004,1.0,7.0,1.8,8.744727494896694
234,272,CHEMBL455384,Cc1cccc(C)c1/C=C/n1cnc2c(Nc3ccc(P(C)(C)=O)cc3)nc(-n3ccnc3)nc21,1.63,active,483.5160000000002,5.248340000000004,1.0,8.0,1.63,8.787812395596042
235,273,CHEMBL509941,Cc1cccc(C)c1/C=C/n1cnc2c(Nc3ccc(P(C)(C)=O)cc3)nc(N3CCN(C)CC3)nc21,6.8,active,515.6020000000003,4.814440000000004,1.0,8.0,6.8,8.167491087293763
236,274,CHEMBL454358,Cc1cccc(C)c1/C=C/n1cnc2c(Nc3ccc(P(C)(C)=O)cc3)nc(N3CCOCC3)nc21,3.02,active,502.55900000000037,4.899240000000003,1.0,8.0,3.02,8.51999305704285
237,275,CHEMBL451790,Cc1cccc(C)c1/C=C/n1cnc2c(Nc3ccc(P(C)(C)=O)cc3)nc(N3CCCC3)nc21,19.5,active,486.56000000000034,5.662840000000005,1.0,7.0,19.5,7.709965388637482
238,276,CHEMBL454873,Cc1cccc(C)c1/C=C/n1cnc2c(Nc3ccc(P(C)(C)=O)cc3)nc(N(C)C)nc21,17.6,active,460.5220000000002,5.128640000000004,1.0,7.0,17.6,7.7544873321858505
239,277,CHEMBL454872,CCCP(=O)(CCC)c1ccc(Nc2ncnc3c2ncn3/C=C/c2c(C)cccc2C)cc1,17.3,active,473.5610000000002,6.623040000000007,1.0,6.0,17.3,7.761953896871204
240,278,CHEMBL510893,Cc1ccc2[nH]ncc2c1/C=C/n1cnc2c(Nc3ccc(P(C)(C)=O)cc3)ncnc21,0.46,active,443.4510000000002,4.630520000000002,2.0,7.0,0.46,9.337242168318426
241,279,CHEMBL452563,CP(C)(=O)c1ccc(Nc2ncnc3c2ncn3/C=C/c2cccc3[nH]ncc23)cc1,2.36,active,429.4240000000001,4.3221000000000025,2.0,7.0,2.36,8.627087997029893
242,280,CHEMBL454868,CP(C)(=O)c1ccc(Nc2ncnc3c2ncn3/C=C/c2cccc3[nH]ccc23)cc1,16.7,active,428.4360000000001,4.927100000000004,2.0,6.0,16.7,7.777283528852417
243,281,CHEMBL510891,CP(C)(=O)c1ccc(Nc2ncnc3c2ncn3/C=C/c2ccccc2Cl)cc1,69.4,active,423.84400000000005,5.099200000000003,1.0,6.0,69.4,7.158640529545145
244,282,CHEMBL454611,Cc1cccc(Cl)c1/C=C/n1cnc2c(Nc3ccc(P(C)(C)=O)cc3)ncnc21,2.77,active,437.87100000000015,5.407620000000006,1.0,6.0,2.77,8.557520230935552
245,283,CHEMBL488840,Cc1cccc(C)c1/C=C/n1cnc2c(Nc3ccc(P(C)(C)=O)cc3)ncnc21,3.58,active,417.45300000000015,5.0626400000000045,1.0,6.0,3.58,8.446116973356126
246,284,CHEMBL488659,CCCP(=O)(CCC)c1ccc(Nc2nc(C(C)C)nc3c2ncn3/C=C\c2ccccc2)cc1,626.0,active,487.5880000000002,7.129600000000007,1.0,6.0,626.0,6.20342566678957
247,285,CHEMBL488658,CCCP(=O)(CCC)c1ccc(Nc2nc(C(C)C)nc3c2ncn3/C=C/c2ccccc2)cc1,73.3,active,487.5880000000002,7.129600000000007,1.0,6.0,73.3,7.134896025358872
248,286,CHEMBL520540,CCCP(=O)(CCC)c1ccc(Nc2nc(C(C)C)nc3c2ncn3/C=C\c2c(C)cccc2C)cc1,54.3,active,515.6420000000003,7.746440000000008,1.0,6.0,54.3,7.265200170411153
250,288,CHEMBL495727,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1,4.0,active,381.44000000000017,2.0690999999999997,4.0,5.0,4.0,8.397940008672037
251,289,CHEMBL495727,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1,10.0,active,381.44000000000017,2.0690999999999997,4.0,5.0,10.0,8.0
252,290,CHEMBL465465,CS(=O)(=O)c1ccc(CNCc2cc(C(=O)O)c(Nc3ccc(I)cc3F)c(F)c2F)cc1,30000.0,inactive,590.3610000000001,4.843600000000003,3.0,5.0,30000.0,4.522878745280337
253,291,CHEMBL517647,NC(=O)C[C@H](N)C(=O)NCc1cc(C(=O)O)c(Nc2ccc(I)cc2F)c(F)c1F,30000.0,inactive,536.2480000000002,1.9692,5.0,5.0,30000.0,4.522878745280337
254,292,CHEMBL481968,O=C(N/N=C/c1cc(C(=O)O)c(Nc2ccc(I)cc2F)c(F)c1F)c1ccc(CO)o1,300.0,active,559.238,3.9995000000000025,4.0,6.0,300.0,6.522878745280337
266,304,CHEMBL475051,O=C(NO)c1ccc(C(=O)Nc2cccc(Nc3ncc(-c4cccnc4)s3)c2)cc1,17000.0,inactive,431.4770000000001,4.320000000000002,4.0,7.0,17000.0,4.769551078621726
267,305,CHEMBL474863,Nc1ccccc1NC(=O)c1ccc(C(=O)Nc2cccc(Nc3ncc(-c4cccnc4)s3)c2)cn1,24000.0,inactive,507.5790000000001,5.430500000000002,4.0,8.0,24000.0,4.619788758288394
268,306,CHEMBL474208,Nc1ccccc1NC(=O)c1ccc(C(=O)Nc2cccc(Nc3ncc(-c4cccnc4)s3)c2)s1,24000.0,inactive,512.6200000000001,6.097000000000002,4.0,8.0,24000.0,4.619788758288394
269,307,CHEMBL515109,Cc1ccc(NC(=O)c2ccc(C(=O)Nc3ccccc3N)s2)cc1Nc1ncc(-c2cccnc2)s1,24000.0,inactive,526.6470000000002,6.405420000000003,4.0,8.0,24000.0,4.619788758288394
270,308,CHEMBL473825,Cc1ccc(NC(=O)c2ccc(C(=O)Nc3ccccc3N)s2)cc1Nc1ncc(-c2cccnc2)cn1,25000.0,inactive,521.6060000000002,5.738920000000004,4.0,8.0,25000.0,4.6020599913279625
271,309,CHEMBL514511,CN(C(=O)c1ccc(C(=O)Nc2ccccc2N)cc1)c1cccc(Nc2nccc(-c3cccnc3)n2)c1,31000.0,inactive,515.5770000000002,5.3933000000000035,3.0,7.0,31000.0,4.508638306165727
272,310,CHEMBL515258,Cc1ccc(NC(=O)c2ccc(C(=O)Nc3ccccc3N)nc2)cc1Nc1ncc(-c2cccnc2)cn1,32000.0,inactive,516.5650000000002,5.072420000000002,4.0,8.0,32000.0,4.494850021680094
273,311,CHEMBL515432,Cc1ccc(NC(=O)c2ccc(C(=O)Nc3ccccc3N)cc2)cc1Nc1ncc(-c2cccnc2)s1,34000.0,inactive,520.6180000000002,6.343920000000003,4.0,7.0,34000.0,4.468521082957745
274,312,CHEMBL474046,Cc1ccc(NC(=O)c2ccc(C(=O)Nc3ccccc3N)nc2)cc1Nc1ncc(-c2cccnc2)s1,35000.0,inactive,521.6060000000002,5.738920000000003,4.0,8.0,35000.0,4.455931955649724
275,313,CHEMBL474015,Nc1ccccc1NC(=O)c1ccc(C(=O)Nc2cccc(Nc3ncc(-c4cccnc4)s3)c2)cc1,39000.0,inactive,506.5910000000001,6.0355000000000025,4.0,7.0,39000.0,4.4089353929735005
276,314,CHEMBL514671,Nc1ccccc1NC(=O)c1ccc(CNCOC(=O)c2cccnc2)cc1,100000.0,inactive,376.41600000000005,2.8202000000000007,3.0,6.0,100000.0,4.0
277,315,CHEMBL98,O=C(CCCCCCC(=O)Nc1ccccc1)NO,100000.0,inactive,264.32500000000005,2.4711,3.0,3.0,100000.0,4.0
289,327,CHEMBL474863,Nc1ccccc1NC(=O)c1ccc(C(=O)Nc2cccc(Nc3ncc(-c4cccnc4)s3)c2)cn1,10000.0,inactive,507.5790000000001,5.430500000000002,4.0,8.0,10000.0,5.0
290,328,CHEMBL474046,Cc1ccc(NC(=O)c2ccc(C(=O)Nc3ccccc3N)nc2)cc1Nc1ncc(-c2cccnc2)s1,12000.0,inactive,521.6060000000002,5.738920000000003,4.0,8.0,12000.0,4.920818753952375
291,329,CHEMBL515432,Cc1ccc(NC(=O)c2ccc(C(=O)Nc3ccccc3N)cc2)cc1Nc1ncc(-c2cccnc2)s1,14000.0,inactive,520.6180000000002,6.343920000000003,4.0,7.0,14000.0,4.853871964321762
292,330,CHEMBL475051,O=C(NO)c1ccc(C(=O)Nc2cccc(Nc3ncc(-c4cccnc4)s3)c2)cc1,19000.0,inactive,431.4770000000001,4.320000000000002,4.0,7.0,19000.0,4.721246399047171
293,331,CHEMBL474015,Nc1ccccc1NC(=O)c1ccc(C(=O)Nc2cccc(Nc3ncc(-c4cccnc4)s3)c2)cc1,20000.0,inactive,506.5910000000001,6.0355000000000025,4.0,7.0,20000.0,4.698970004336019
294,332,CHEMBL473825,Cc1ccc(NC(=O)c2ccc(C(=O)Nc3ccccc3N)s2)cc1Nc1ncc(-c2cccnc2)cn1,22000.0,inactive,521.6060000000002,5.738920000000004,4.0,8.0,22000.0,4.657577319177793
295,333,CHEMBL515258,Cc1ccc(NC(=O)c2ccc(C(=O)Nc3ccccc3N)nc2)cc1Nc1ncc(-c2cccnc2)cn1,31000.0,inactive,516.5650000000002,5.072420000000002,4.0,8.0,31000.0,4.508638306165727
296,334,CHEMBL514511,CN(C(=O)c1ccc(C(=O)Nc2ccccc2N)cc1)c1cccc(Nc2nccc(-c3cccnc3)n2)c1,34000.0,inactive,515.5770000000002,5.3933000000000035,3.0,7.0,34000.0,4.468521082957745
297,335,CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,100000.0,inactive,493.6150000000002,4.590320000000004,2.0,7.0,100000.0,4.0
298,336,CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,98.0,active,493.6150000000002,4.590320000000004,2.0,7.0,98.0,7.008773924307505
299,337,CHEMBL525893,Cc1ccn(-c2ccc(-c3ncco3)cc2)c(=O)c1-c1ccc2nc(N)ncc2c1,25000.0,inactive,395.42200000000014,3.9933200000000015,1.0,7.0,25000.0,4.6020599913279625
301,339,CHEMBL455404,CN(C)CCNC(=O)/C=C/c1ccc(/C=C2\Oc3ccccc3N(C)C2=O)s1,820.0,active,397.5000000000001,2.835400000000001,1.0,5.0,820.0,6.086186147616283
302,340,CHEMBL460915,O=C(/C=C/c1cccc(/C=C2\Oc3ccccc3NC2=O)c1)NCc1ccccn1,0.4,active,397.43400000000014,3.783200000000001,2.0,4.0,0.4,9.397940008672037
303,341,CHEMBL518031,O=C(/C=C/c1ccc(/C=C2\Oc3ccccc3NC2=O)s1)Nc1ccc(N2CCOCC2)cc1,290.0,active,473.55400000000026,4.608600000000003,2.0,6.0,290.0,6.5376020021010435
304,342,CHEMBL516812,O=C1Nc2ccccc2O/C1=C\c1ccc(/C=C/C(=O)N2CCCC2)o1,0.4,active,350.3740000000002,3.287200000000002,1.0,4.0,0.4,9.397940008672037
305,343,CHEMBL460897,O=C(/C=C/c1ccc(/C=C2\Oc3ccccc3NC2=O)s1)NCc1ccccn1,0.4,active,403.4630000000001,3.8447000000000013,2.0,5.0,0.4,9.397940008672037
306,344,CHEMBL460916,O=C1Nc2ccccc2O/C1=C\c1cc(/C=C/C(=O)N2CCCC2)cs1,0.4,active,366.4420000000001,3.7557000000000027,1.0,4.0,0.4,9.397940008672037
307,345,CHEMBL518183,CN(C)CCNC(=O)/C=C/c1csc(/C=C2\Oc3ccccc3NC2=O)c1,0.4,active,383.47300000000007,2.8111000000000006,2.0,5.0,0.4,9.397940008672037
310,348,CHEMBL1336,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,80.0,active,464.83100000000013,5.549700000000003,3.0,4.0,80.0,7.096910013008056
311,349,CHEMBL259247,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cncnc1,240.0,active,400.36000000000007,4.308420000000003,2.0,4.0,240.0,6.619788758288394
312,350,CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,110.0,active,493.6150000000002,4.590320000000004,2.0,7.0,110.0,6.958607314841775
313,351,CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,136.0,active,466.5410000000003,4.354000000000003,2.0,6.0,136.0,6.866461091629782
314,352,CHEMBL504574,COc1ccc(NC(=S)N/N=C2\C(=O)Nc3ccccc32)cc1,50000.0,inactive,326.38100000000003,2.338,3.0,4.0,50000.0,4.301029995663981
315,353,CHEMBL482968,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(/C=C/c3ccccc3)n2)n[nH]1,295.0,active,375.48,3.1739200000000016,2.0,6.0,295.0,6.530177984021837
316,354,CHEMBL495727,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1,4.0,active,381.44000000000017,2.0690999999999997,4.0,5.0,4.0,8.397940008672037
317,355,CHEMBL482968,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(/C=C/c3ccccc3)n2)n[nH]1,81.0,active,375.48,3.1739200000000016,2.0,6.0,81.0,7.0915149811213505
318,356,CHEMBL451523,COc1c(NC(=O)Nc2ccc(-c3ccc(CN4CCOCC4)nc3)c3ccccc23)cc(C(C)(C)C)cc1NS(C)(=O)=O,480.0,active,617.7720000000004,6.055600000000005,3.0,7.0,480.0,6.318758762624412
319,357,CHEMBL445813,O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl,10000.0,inactive,382.2510000000001,2.4505999999999997,4.0,4.0,10000.0,5.0
320,358,CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,10000.0,inactive,493.6150000000002,4.590320000000004,2.0,7.0,10000.0,5.0
321,359,CHEMBL458440,Cl.N[C@@H](CCCCN/C=C1\C(=O)Nc2ccccc21)C(=O)O,10000.0,inactive,325.796,1.5731999999999993,4.0,4.0,10000.0,5.0
322,360,CHEMBL458441,Cl.N[C@@H](CCCCN/C=C1\C(=O)Nc2ccc(Br)cc21)C(=O)O,10000.0,inactive,404.69200000000006,2.3356999999999997,4.0,4.0,10000.0,5.0
